ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
11360833,JB324196,6/26/2018 20:48,010XX N LEAMINGTON AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,1531,15,37,25,15,1141839,1906398,2018,07-03-2018 15:55,41.89922187,-87.75447641,"(41.899221871, -87.754476412)"
11360837,JB324200,6/26/2018 20:15,030XX N OSCEOLA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,RESIDENCE,TRUE,FALSE,2511,25,36,17,18,1125896,1919305,2018,07-03-2018 15:55,41.93492067,-87.81274811,"(41.934920673, -87.812748107)"
11360843,JB324247,6/26/2018 22:00,017XX W ERIE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1215,12,1,24,08B,1164684,1904401,2018,07-03-2018 15:55,41.89328832,-87.67062375,"(41.893288323, -87.670623745)"
11360844,JB324266,6/26/2018 22:57,026XX W LE MOYNE ST,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,1423,14,26,24,24,1158386,1909870,2018,07-03-2018 15:55,41.90842688,-87.69360425,"(41.908426876, -87.693604247)"
11360854,JB324246,6/26/2018 22:20,028XX N SACRAMENTO AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1411,14,35,21,08B,1155888,1918746,2018,07-03-2018 15:55,41.93283409,-87.70254085,"(41.932834085, -87.70254085)"
11360858,JB324268,6/26/2018 21:58,116XX S STEWART AVE,470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,TRUE,FALSE,522,5,34,53,24,1175715,1827762,2018,07-03-2018 15:55,41.68274202,-87.63240587,"(41.682742024, -87.632405868)"
11360868,JB324242,6/26/2018 22:02,021XX S CALIFORNIA AVE,502R,OTHER OFFENSE,VEHICLE TITLE/REG OFFENSE,STREET,TRUE,FALSE,1023,10,28,30,26,1158030,1889502,2018,07-03-2018 15:55,41.85254243,-87.69546812,"(41.852542425, -87.695468123)"
11360869,JB324252,6/26/2018 22:00,0000X E PEARSON ST,1330,CRIMINAL TRESPASS,TO LAND,COLLEGE/UNIVERSITY RESIDENCE HALL,TRUE,FALSE,1833,18,42,8,26,1176455,1906042,2018,07-03-2018 15:55,41.89753369,-87.62734394,"(41.89753369, -87.627343939)"
11360871,JB323911,6/26/2018 16:13,047XX S ASHLAND AVE,810,THEFT,OVER $500,STREET,TRUE,FALSE,933,9,20,61,6,1166472,1873212,2018,07-03-2018 15:55,41.80766473,-87.66494865,"(41.807664732, -87.664948653)"
11360874,JB324199,6/26/2018 21:30,048XX W NORTH AVE,820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,6,1143844,1910199,2018,07-03-2018 15:55,41.90961488,-87.74701658,"(41.909614875, -87.747016581)"
11360893,JB324297,6/26/2018 23:18,027XX W 24TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,FALSE,1034,10,12,30,14,1158385,1887951,2018,07-03-2018 15:55,41.84827907,-87.69420753,"(41.848279069, -87.694207531)"
11360894,JB324295,6/26/2018 23:09,019XX W EVERGREEN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1424,14,1,24,26,1163347,1909197,2018,07-03-2018 15:55,41.90647714,-87.67539897,"(41.906477139, -87.675398967)"
11360899,JB324302,6/26/2018 23:51,012XX S KOLIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1011,10,24,29,08B,1147578,1894088,2018,07-03-2018 15:55,41.86533363,-87.73371289,"(41.865333633, -87.733712889)"
11361193,JB323995,6/26/2018 18:47,040XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA STATION,TRUE,FALSE,1114,11,28,26,11,1149512,1901446,2018,07-03-2018 15:55,41.88548754,-87.72642205,"(41.885487535, -87.726422045)"
11361905,JB325514,6/26/2018 20:00,079XX S COTTAGE GROVE AVE,870,THEFT,POCKET-PICKING,CTA BUS,TRUE,FALSE,624,6,6,44,6,1182930,1852635,2018,07-03-2018 15:55,41.75083246,-87.60522475,"(41.750832464, -87.605224746)"
11362811,JB326690,6/26/2018 19:00,053XX W NEWPORT AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1634,16,38,15,08B,1140145,1922420,2018,07-03-2018 15:55,41.94321918,-87.76030528,"(41.943219177, -87.760305284)"
11365569,JB323444,6/26/2018 10:40,010XX S CLARK ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,APARTMENT,TRUE,FALSE,123,1,2,32,18,1175680,1895895,2018,07-03-2018 15:55,41.86970721,-87.63049562,"(41.869707206, -87.630495617)"
11360884,JB324320,6/27/2018 0:17,084XX S STATE ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,TRUE,FALSE,632,6,6,44,26,1177761,1849131,2018,07-04-2018 15:53,41.74133554,-87.62427213,"(41.741335544, -87.624272128)"
11360910,JB324317,6/27/2018 0:21,076XX S EAST END AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,TRUE,414,4,8,43,14,1188862,1854609,2018,07-04-2018 15:53,41.75610949,-87.58342428,"(41.756109491, -87.583424284)"
11360947,JB324345,6/27/2018 1:34,063XX W HIGGINS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,TRUE,FALSE,1622,16,45,11,14,1132959,1934255,2018,07-04-2018 15:53,41.97582441,-87.78644027,"(41.975824414, -87.786440272)"
11360971,JB324353,6/27/2018 1:15,067XX S MERRILL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,FALSE,331,3,5,43,08B,1191702,1860801,2018,07-04-2018 15:53,41.77303242,-87.57281584,"(41.773032424, -87.572815843)"
11360973,JB324379,6/27/2018 3:00,009XX N MAYFIELD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,1511,15,29,25,08B,1136963,1905869,2018,07-04-2018 15:53,41.89785911,-87.77239883,"(41.897859112, -87.772398829)"
11361194,JB324524,6/26/2018 18:00,026XX W MAYPOLE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,TRUE,FALSE,1222,12,27,27,7,1158625,1900853,2018,07-04-2018 15:51,41.88367855,-87.69297351,"(41.883678554, -87.692973506)"
11361014,JB324423,6/27/2018 6:15,0000X S MIDWAY ST,1478,CONCEALED CARRY LICENSE VIOLATION,PROHIBITED PLACES,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,813,8,23,56,15,1145919,1866019,2018,07-04-2018 15:53,41.78833989,-87.74051423,"(41.788339891, -87.740514226)"
11361032,JB324407,6/27/2018 5:25,070XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,TRUE,TRUE,332,3,5,43,08B,1188135,1858735,2018,07-04-2018 15:53,41.76744896,-87.58595717,"(41.767448959, -87.585957168)"
11361036,JB324417,6/27/2018 6:00,125XX S EMERALD AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,523,5,34,53,08B,1173600,1821782,2018,07-04-2018 15:53,41.66637889,-87.6403241,"(41.666378887, -87.640324103)"
11361037,JB324428,6/27/2018 4:30,0000X W CTA OHARE PLATFORM ST,460,BATTERY,SIMPLE,CTA TRAIN,TRUE,FALSE,1654,16,41,76,08B,1100955,1934905,2018,07-04-2018 15:53,41.97810845,-87.90412276,"(41.978108446, -87.904122758)"
11361047,JB324438,6/27/2018 6:30,025XX W HARRISON ST,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1135,11,2,28,08B,1159673,1897282,2018,07-04-2018 15:53,41.87385788,-87.68922357,"(41.873857876, -87.689223566)"
11361054,JB324415,6/27/2018 5:15,015XX W THOMAS ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1213,12,1,24,08B,1166006,1907424,2018,07-04-2018 15:53,41.90155553,-87.66568214,"(41.901555527, -87.665682137)"
11361075,JB324416,6/27/2018 5:00,0000X W TERMINAL ST,4860,OTHER OFFENSE,BOARD PLANE WITH WEAPON,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,TRUE,FALSE,1652,16,41,76,26,1100726,1934289,2018,07-04-2018 15:53,41.9764212,-87.90497627,"(41.9764212, -87.904976266)"
11361104,JB324461,6/27/2018 7:46,051XX N BROADWAY,560,ASSAULT,SIMPLE,OTHER,TRUE,FALSE,2033,20,48,3,08A,1167382,1934447,2018,07-04-2018 15:53,41.97567844,-87.65984816,"(41.97567844, -87.659848157)"
11361113,JB324500,6/27/2018 7:40,0000X S HALSTED ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1232,12,27,28,6,1171058,1900047,2018,07-04-2018 15:53,41.88120318,-87.64734233,"(41.881203182, -87.647342333)"
11361118,JB324502,6/27/2018 8:20,007XX E 103RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,512,5,9,50,26,1182882,1836825,2018,07-04-2018 15:53,41.7074491,-87.60589026,"(41.707449099, -87.60589026)"
11361126,JB324431,6/27/2018 6:35,064XX S MORGAN ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,723,7,16,68,08B,1170751,1862158,2018,07-04-2018 15:53,41.77723893,-87.64957694,"(41.777238929, -87.649576935)"
11361149,JB324508,6/27/2018 7:28,036XX S WENTWORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,CHURCH/SYNAGOGUE/PLACE OF WORSHIP,TRUE,FALSE,915,9,3,34,26,1175549,1880621,2018,07-04-2018 15:53,41.82779716,-87.63143488,"(41.827797157, -87.631434876)"
11361162,JB324526,6/27/2018 8:52,041XX W WASHINGTON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1115,11,28,26,18,1148765,1900170,2018,07-04-2018 15:53,41.88200051,-87.72919818,"(41.882000514, -87.729198181)"
11361165,JB324553,6/27/2018 9:35,011XX N LARRABEE ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,1822,18,27,8,18,1172122,1908040,2018,07-04-2018 15:53,41.90311305,-87.64319935,"(41.903113054, -87.643199348)"
11361181,JB324533,6/27/2018 9:05,032XX S HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1031,10,22,30,08B,1150557,1882879,2018,07-04-2018 15:53,41.83451713,-87.72306921,"(41.834517126, -87.723069208)"
11361188,JB324468,6/27/2018 7:40,030XX W BELMONT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GAS STATION,TRUE,FALSE,1411,14,33,21,14,1155737,1921124,2018,07-04-2018 15:53,41.93936254,-87.70303151,"(41.939362537, -87.703031512)"
11361221,JB324633,6/27/2018 10:35,008XX N PULASKI RD,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1111,11,37,23,18,1149569,1905405,2018,07-04-2018 15:53,41.89635035,-87.72610985,"(41.896350345, -87.726109845)"
11361223,JB324586,6/27/2018 9:09,072XX N DAMEN AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE,TRUE,FALSE,2424,24,49,1,26,1161663,1948270,2018,07-04-2018 15:53,42.01373065,-87.68049144,"(42.013730653, -87.680491444)"
11361225,JB324501,6/27/2018 8:14,017XX W HOWARD ST,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,2422,24,49,1,26,1163126,1950347,2018,07-04-2018 15:53,42.01939924,-87.67504949,"(42.019399237, -87.675049485)"
11361226,JB324607,6/27/2018 9:45,033XX W MADISON ST,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),CTA BUS STOP,TRUE,FALSE,1124,11,28,27,18,1154038,1899817,2018,07-04-2018 15:53,41.88092835,-87.70984508,"(41.880928354, -87.709845075)"
11361238,JB324605,6/27/2018 10:17,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2018,07-04-2018 15:53,41.97685185,-87.65499969,"(41.976851852, -87.654999693)"
11361251,JB324609,6/27/2018 9:50,040XX W GLADYS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,TRUE,FALSE,1132,11,28,26,14,1149432,1898047,2018,07-04-2018 15:53,41.87616185,-87.72680404,"(41.876161853, -87.726804035)"
11361261,JB324674,6/27/2018 11:00,001XX W OHIO ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,HOTEL/MOTEL,TRUE,FALSE,1831,18,42,8,18,1175195,1904167,2018,07-04-2018 15:53,41.89241695,-87.63202801,"(41.892416949, -87.632028008)"
11361264,JB324550,6/27/2018 8:27,052XX N SHERIDAN RD,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,6,1168697,1934885,2018,07-04-2018 15:53,41.97685185,-87.65499969,"(41.976851852, -87.654999693)"
11361278,JB324673,6/27/2018 9:45,082XX S DREXEL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,631,6,8,44,08B,1183669,1850535,2018,07-04-2018 15:53,41.74505265,-87.60258208,"(41.74505265, -87.602582077)"
11361287,JB324623,6/27/2018 10:05,007XX W 63RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,711,7,16,68,26,1172535,1863097,2018,07-04-2018 15:53,41.77977654,-87.64300919,"(41.779776542, -87.643009194)"
11361289,JB324642,6/27/2018 10:34,001XX E 58TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE-COMMERCIAL,TRUE,TRUE,232,2,20,40,08B,1178258,1866595,2018,07-04-2018 15:53,41.78924741,-87.62192194,"(41.789247413, -87.621921939)"
11361327,JB324788,6/27/2018 12:17,098XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,2223,22,21,73,26,1172709,1839741,2018,07-04-2018 15:53,41.71568082,-87.64305821,"(41.715680818, -87.643058205)"
11361332,JB324729,6/27/2018 11:38,006XX E 133RD ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,26,1183045,1817453,2018,07-04-2018 15:53,41.65428585,-87.60589232,"(41.654285848, -87.605892318)"
11361352,JB324715,6/27/2018 11:28,052XX W FULTON ST,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1523,15,28,25,18,1141243,1901437,2018,07-04-2018 15:53,41.8856193,-87.75678798,"(41.885619303, -87.756787976)"
11361359,JB324724,6/27/2018 11:51,051XX W MADISON ST,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,STREET,TRUE,FALSE,1533,15,28,25,26,1142285,1899542,2018,07-04-2018 15:53,41.88039991,-87.75300855,"(41.880399914, -87.753008553)"
11361368,JB324767,6/27/2018 12:38,008XX N RIDGEWAY AVE,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,TRUE,FALSE,1112,11,27,23,6,1151234,1905348,2018,07-04-2018 15:53,41.89616143,-87.71999606,"(41.896161432, -87.719996064)"
11361371,JB324764,6/27/2018 12:15,061XX S KEDZIE AVE,560,ASSAULT,SIMPLE,GROCERY FOOD STORE,TRUE,FALSE,823,8,15,66,08A,1156102,1863920,2018,07-04-2018 15:53,41.78238119,-87.70323301,"(41.78238119, -87.703233008)"
11361425,JB324861,6/27/2018 13:05,015XX W CONGRESS PKWY,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,HIGHWAY/EXPRESSWAY,TRUE,FALSE,1231,12,2,28,26,1165862,1897811,2018,07-04-2018 15:53,41.8751798,-87.66648546,"(41.875179803, -87.666485463)"
11361438,JB324905,6/27/2018 13:11,0000X S ST LOUIS AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1123,11,28,27,18,1153020,1899624,2018,07-04-2018 15:53,41.88041898,-87.71358824,"(41.880418975, -87.713588237)"
11361440,JB324881,6/27/2018 13:05,020XX W CHICAGO AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1221,12,1,24,6,1162692,1905336,2018,07-04-2018 15:53,41.89589602,-87.67791339,"(41.895896023, -87.677913394)"
11361441,JB324789,6/27/2018 12:00,066XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,CONVENIENCE STORE,TRUE,FALSE,723,7,6,68,26,1172117,1860644,2018,07-04-2018 15:53,41.77305442,-87.64461366,"(41.773054421, -87.644613656)"
11361493,JB324916,6/27/2018 13:24,024XX W 71ST ST,2031,NARCOTICS,POSS: METHAMPHETAMINES,STREET,TRUE,FALSE,832,8,18,66,18,1161412,1857512,2018,07-04-2018 15:53,41.76468831,-87.68394233,"(41.764688313, -87.683942326)"
11361504,JB324896,6/27/2018 13:13,079XX S EXCHANGE AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,PARKING LOT/GARAGE(NON.RESID.),TRUE,FALSE,422,4,7,46,18,1197209,1852981,2018,07-04-2018 15:53,41.75143841,-87.55288908,"(41.751438412, -87.552889084)"
11361535,JB324919,6/27/2018 13:27,057XX S THROOP ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,713,7,16,67,18,1168637,1866737,2018,07-04-2018 15:53,41.78985012,-87.65719483,"(41.789850121, -87.657194831)"
11361537,JB324913,6/27/2018 14:00,071XX S JEFFERY BLVD,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,333,3,5,43,26,1190777,1858141,2018,07-04-2018 15:53,41.76575557,-87.57629243,"(41.765755571, -87.576292427)"
11361553,JB325032,6/27/2018 15:08,015XX S KOLIN AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1012,10,24,29,18,1147640,1892024,2018,07-04-2018 15:53,41.85966857,-87.73353822,"(41.859668573, -87.733538219)"
11361554,JB324574,6/27/2018 7:32,087XX S ADA ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,TRUE,FALSE,2222,22,21,71,15,1168857,1846756,2018,07-04-2018 15:53,41.7350149,-87.65696423,"(41.735014899, -87.656964228)"
11361556,JB325014,6/27/2018 14:20,030XX N BROADWAY,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1934,19,44,6,26,1171721,1920469,2018,07-04-2018 15:53,41.93722767,-87.64430547,"(41.937227668, -87.644305471)"
11361555,JB324831,6/27/2018 12:42,085XX S ASHLAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,STREET,TRUE,FALSE,614,6,18,71,10,1167159,1848187,2018,07-07-2018 15:55,41.73897822,-87.66314418,"(41.738978222, -87.663144179)"
11361566,JB325044,6/27/2018 15:15,015XX S CHRISTIANA AVE,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,TRUE,FALSE,1021,10,24,29,18,1154286,1892174,2018,07-04-2018 15:53,41.85995019,-87.70913851,"(41.859950194, -87.709138509)"
11361583,JB324996,6/27/2018 14:41,050XX W MONROE ST,5111,OTHER OFFENSE,GUN OFFENDER: ANNUAL REGISTRATION,STREET,TRUE,FALSE,1533,15,28,25,26,1142499,1899184,2018,07-04-2018 15:53,41.87941354,-87.75223166,"(41.879413544, -87.752231657)"
11361594,JB325076,6/27/2018 15:20,026XX N ELSTON AVE,820,THEFT,$500 AND UNDER,DEPARTMENT STORE,TRUE,FALSE,1432,14,1,22,6,1160867,1917657,2018,07-04-2018 15:53,41.92974382,-87.68427378,"(41.929743818, -87.684273777)"
11361601,JB325080,6/27/2018 15:29,0000X E 100TH PL,2025,NARCOTICS,POSS: HALLUCINOGENS,SIDEWALK,TRUE,FALSE,511,5,9,49,18,1178438,1838352,2018,07-04-2018 15:53,41.71174126,-87.62211796,"(41.71174126, -87.622117959)"
11361606,JB325123,6/27/2018 16:30,016XX S KEDZIE AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1022,10,24,29,18,1155294,1891774,2018,07-04-2018 15:53,41.85883238,-87.70544914,"(41.858832381, -87.705449136)"
11361614,JB324958,6/27/2018 14:15,051XX S WENTWORTH AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,GOVERNMENT BUILDING/PROPERTY,TRUE,FALSE,225,2,3,37,26,1175826,1871120,2018,07-04-2018 15:53,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
11361615,JB324972,6/27/2018 13:58,004XX E 76TH ST,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,624,6,6,69,18,1180343,1854712,2018,07-04-2018 15:53,41.75659167,-87.6146411,"(41.756591666, -87.6146411)"
11361618,JB324964,6/27/2018 14:20,093XX S WESTERN AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,2221,22,19,72,6,1162011,1842650,2018,07-04-2018 15:53,41.72389228,-87.68215903,"(41.723892277, -87.682159034)"
11361619,JB325055,6/27/2018 15:04,025XX W 59TH ST,2027,NARCOTICS,POSS: CRACK,STREET,TRUE,FALSE,824,8,16,63,18,1160294,1865452,2018,07-04-2018 15:53,41.78649989,-87.68782168,"(41.786499885, -87.687821681)"
11361625,JB325182,6/27/2018 16:38,027XX S DRAKE AVE,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,TRUE,FALSE,1032,10,22,30,18,1153146,1885502,2018,07-04-2018 15:53,41.8416641,-87.71349994,"(41.8416641, -87.713499942)"
11361637,JB325103,6/27/2018 16:05,088XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,TAVERN/LIQUOR STORE,TRUE,FALSE,412,4,8,48,6,1188338,1846747,2018,07-04-2018 15:53,41.73454792,-87.58559497,"(41.734547924, -87.585594973)"
11361655,JB325037,6/27/2018 14:49,005XX W PEARSON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,CHA PARKING LOT/GROUNDS,TRUE,FALSE,1823,18,27,8,15,1172475,1905946,2018,07-04-2018 15:53,41.8973592,-87.64196471,"(41.897359201, -87.641964705)"
11361694,JB325082,6/27/2018 15:15,065XX N CALDWELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,FALSE,1621,16,41,12,08B,1137023,1942884,2018,07-04-2018 15:53,41.99943093,-87.77128692,"(41.999430929, -87.771286922)"
11361696,JB325309,6/27/2018 17:30,022XX S KOLIN AVE,2092,NARCOTICS,SOLICIT NARCOTICS ON PUBLICWAY,SIDEWALK,TRUE,FALSE,1013,10,22,29,18,1147998,1888760,2018,07-04-2018 15:53,41.85070487,-87.73230796,"(41.850704874, -87.732307956)"
11361701,JB325111,6/27/2018 16:09,075XX N WESTERN AVE,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2411,24,50,2,6,1159016,1949895,2018,07-04-2018 15:53,42.01824468,-87.69018631,"(42.018244679, -87.690186314)"
11361704,JB325221,6/27/2018 16:42,049XX W POLK ST,2024,NARCOTICS,POSS: HEROIN(WHITE),ALLEY,TRUE,FALSE,1533,15,24,25,18,1143652,1895844,2018,07-04-2018 15:53,41.87022667,-87.74808159,"(41.870226667, -87.748081594)"
11361706,JB325233,6/27/2018 17:09,014XX W 47TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,924,9,3,61,6,1167567,1873583,2018,07-04-2018 15:53,41.80865936,-87.66092185,"(41.808659359, -87.660921846)"
11361712,JB325108,6/27/2018 15:50,007XX S CICERO AVE,420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,CTA STATION,TRUE,FALSE,1533,15,24,25,04B,1144508,1896325,2018,07-04-2018 15:53,41.87153053,-87.74492681,"(41.871530533, -87.744926805)"
11361713,JB325243,6/27/2018 17:33,063XX S ASHLAND AVE,460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,725,7,16,67,08B,1166755,1862773,2018,07-04-2018 15:53,41.77901282,-87.66420869,"(41.779012821, -87.664208692)"
11361722,JB325124,6/27/2018 16:16,130XX S CHAMPLAIN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,TRUE,TRUE,533,5,9,54,08B,1183344,1818742,2018,07-04-2018 15:53,41.65781613,-87.60475842,"(41.657816129, -87.604758422)"
11361747,JB325256,6/27/2018 17:00,075XX S STONY ISLAND AVE,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,411,4,5,43,6,1188123,1855151,2018,07-04-2018 15:53,41.75761443,-87.58611527,"(41.757614433, -87.586115266)"
11361749,JB325334,6/27/2018 17:34,052XX W QUINCY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,1522,15,29,25,18,1141355,1898497,2018,07-04-2018 15:53,41.87754951,-87.75644926,"(41.877549508, -87.756449257)"
11361756,JB325247,6/27/2018 17:01,030XX W HARRISON ST,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),STREET,TRUE,FALSE,1134,11,28,27,18,1156227,1897212,2018,07-04-2018 15:53,41.87373605,-87.70187757,"(41.873736052, -87.701877566)"
11361763,JB325279,6/27/2018 17:00,048XX S WOOD ST,2022,NARCOTICS,POSS: COCAINE,RESIDENCE,TRUE,FALSE,931,9,20,61,18,1165165,1872576,2018,07-04-2018 15:53,41.80594727,-87.66976039,"(41.805947267, -87.669760387)"
11361770,JB325385,6/27/2018 18:40,007XX E 131ST ST,1330,CRIMINAL TRESPASS,TO LAND,CHA PARKING LOT/GROUNDS,TRUE,FALSE,533,5,9,54,26,1183449,1818549,2018,07-04-2018 15:53,41.65728407,-87.60438018,"(41.657284072, -87.604380182)"
11361778,JB325282,6/27/2018 17:56,020XX E 79TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,414,4,8,46,6,1191073,1852990,2018,07-04-2018 15:53,41.75161364,-87.57537386,"(41.751613643, -87.575373855)"
11361788,JB325394,6/27/2018 17:48,010XX W BRYN MAWR AVE,2210,LIQUOR LAW VIOLATION,SELL/GIVE/DEL LIQUOR TO MINOR,GROCERY FOOD STORE,TRUE,FALSE,2023,20,48,77,22,1168103,1937367,2018,07-04-2018 15:53,41.98367541,-87.65711202,"(41.983675412, -87.65711202)"
11361824,JB325444,6/27/2018 17:00,001XX W 69TH ST,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,TRUE,FALSE,722,7,6,69,24,1176753,1859248,2018,07-04-2018 15:53,41.76912051,-87.62766131,"(41.76912051, -87.627661314)"
11361854,JB325436,6/27/2018 19:30,011XX S STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,TRUE,FALSE,123,1,2,32,14,1176517,1895340,2018,07-04-2018 15:53,41.86816541,-87.62743954,"(41.868165405, -87.62743954)"
